EMPLOYER_NAME,target,value,source,pay,index,odd
APPLE INC.,Apple,1,SANTA CLARA COUNTY,161388,690,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,160000,692,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,163000,694,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,165000,696,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,165000,698,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,165000,700,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,165000,702,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,167000,704,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,170000,706,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,170000,708,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,167450.5,710,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,175000,712,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,175000,714,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,175000,716,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,176000,718,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,166296,720,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,156582.5,722,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,168001.5,724,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159234.5,726,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159234.5,728,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,168001.5,730,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,168001.5,732,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159234.5,734,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,168001.5,736,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,166296,738,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,170050.5,740,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,742,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,744,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,156915,746,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,748,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159234.5,750,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,169988,752,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159619,754,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159619,756,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,169988,758,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,163997.5,760,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,153600,762,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,764,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,766,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159234.5,768,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,157206.5,770,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,156582.5,772,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,170050.5,774,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,776,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,170050.5,778,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159619,780,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155194,782,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,162801.5,784,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,786,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,155950,788,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,164788,790,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,172338.5,792,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,170950.5,794,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,180000,796,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159418.5,798,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159100,800,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,159418.5,802,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,185000,804,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,185000,806,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,177500,808,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,190000,810,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,200000,812,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,222082,814,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,186250,816,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,191391.5,818,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,186250,820,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,186250,822,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,196841,824,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,190000,826,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,223900,828,0
APPLE INC.,Apple,1,SANTA CLARA COUNTY,416000,830,0
APPLE INC.,Apple,1,SAN FRANCISCO COUNTY,125126.5,832,0
APPLE INC.,Apple,1,SAN FRANCISCO COUNTY,145000,834,0
"APPLE, INC.",Apple,1,SANTA CLARA COUNTY,122200,836,0
"CISCO SYSTEMS, INC.",Cisco,50,SANTA CLARA COUNTY,108483,838,0
"CISCO SYSTEMS, INC.",Cisco,50,SANTA CLARA COUNTY,123271.5,840,0
"CISCO SYSTEMS, INC.",Cisco,50,SANTA CLARA COUNTY,149555,842,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,99000,844,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,108483,846,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,112875,848,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,122592,850,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,114799,852,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,114123,854,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,138527,856,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,139567,858,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,149555,860,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,148254.5,862,0
"CISCO SYSTEMS, INC.",Cisco,25,SANTA CLARA COUNTY,133661,864,0
"CISCO SYSTEMS, INC.",Cisco,15,SANTA CLARA COUNTY,147845,866,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,89000,868,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,119521,870,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,123181.5,872,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,123181.5,874,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,126093.5,876,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,132763.5,878,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,137631,880,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,134843.5,882,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,134843.5,884,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,140168.5,886,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,139567,888,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,139504.5,890,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,134000,892,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,147845,894,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,147668.5,896,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,141189,898,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,149013.5,900,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,149013.5,902,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,164000,904,0
"CISCO SYSTEMS, INC.",Cisco,10,SANTA CLARA COUNTY,176901.5,906,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,93679,908,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,119521,910,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,114799,912,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,115891,914,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,116619,916,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,132067,918,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,122987.5,920,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,133575,922,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,139567,924,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,140263.5,926,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,158151.5,928,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,141919,930,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,148254.5,932,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,148317,934,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,148254.5,936,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,164000,938,0
"CISCO SYSTEMS, INC.",Cisco,5,SANTA CLARA COUNTY,195066.5,940,0
"CISCO SYSTEMS, INC.",Cisco,1,SANTA CLARA COUNTY,100873,942,0
"CISCO SYSTEMS, INC.",Cisco,1,SANTA CLARA COUNTY,114123,944,0
"CISCO SYSTEMS, INC.",Cisco,1,SANTA CLARA COUNTY,122000,946,0
"CISCO SYSTEMS, INC.",Cisco,1,SANTA CLARA COUNTY,147387.5,948,0
"CISCO SYSTEMS, INC.",Cisco,1,SANTA CLARA COUNTY,148317,950,0
"CISCO SYSTEMS, INC.",Cisco,1,SANTA CLARA COUNTY,179720,952,0
"CISCO SYSTEMS, INC.",Cisco,10,SAN FRANCISCO COUNTY,109403,954,0
"CISCO SYSTEMS, INC.",Cisco,10,SAN FRANCISCO COUNTY,115194.5,956,0
"CISCO SYSTEMS, INC.",Cisco,10,SAN FRANCISCO COUNTY,159736,958,0
"CISCO SYSTEMS, INC.",Cisco,5,SAN FRANCISCO COUNTY,127695,960,0
"CISCO SYSTEMS, INC.",Cisco,1,SAN FRANCISCO COUNTY,104546.5,962,0
"CISCO SYSTEMS, INC.",Cisco,1,SAN FRANCISCO COUNTY,142836,964,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,55000,966,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,67900,968,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,63024,970,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,55000,972,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,75005,974,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,62350,976,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,149000,978,0
DELOITTE & TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,69701,980,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN MATEO COUNTY,56181,982,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,72400,984,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,136710,986,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,54000,988,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,60000,990,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,54000,992,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,54000,994,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,60000,996,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,54000,998,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,103730,1000,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,97000,1002,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,86341,1004,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,76600,1006,0
DELOITTE & TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,80000,1008,0
DELOITTE &AMP; TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,54000,1010,0
DELOITTE &AMP; TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,58000,1012,0
DELOITTE &AMP; TOUCHE LLP,Deloitte,15,SANTA CLARA COUNTY,58000,1014,0
DELOITTE &AMP; TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,69600,1016,0
DELOITTE &AMP; TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,54000,1018,0
DELOITTE &AMP; TOUCHE LLP,Deloitte,15,SAN FRANCISCO COUNTY,70000,1020,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,79000,1022,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,77303,1024,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,89250,1026,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,104244,1028,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,89250,1030,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,104244,1032,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,107000,1034,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,121661,1036,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,121661,1038,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,136626.5,1040,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,121661,1042,0
DELOITTE CONSULTING LLP,Deloitte,20,SANTA CLARA COUNTY,143000,1044,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,153000,1046,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,79000,1048,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,79000,1050,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,81894.5,1052,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,81894.5,1054,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,104244,1056,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,89250,1058,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,89250,1060,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,89250,1062,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,96000,1064,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,89250,1066,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,89902.5,1068,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,96000,1070,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,106521,1072,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,97000,1074,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,104500,1076,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,104500,1078,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,107000,1080,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,121000,1082,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,124580,1084,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,119000,1086,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,123500,1088,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,119000,1090,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,136626.5,1092,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,119000,1094,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,136617.5,1096,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,119000,1098,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,129000,1100,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,121661,1102,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,136626.5,1104,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,136626.5,1106,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,121661,1108,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,136626.5,1110,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,123574.5,1112,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,123574.5,1114,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,123730,1116,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,127501,1118,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,143000,1120,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,135543,1122,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,135543,1124,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,143000,1126,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,135928,1128,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,158019,1130,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,158019,1132,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,153000,1134,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,158019.5,1136,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,153000,1138,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,153000,1140,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,161201.5,1142,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,163189.5,1144,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,161000,1146,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,185000,1148,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,185000,1150,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,185000,1152,0
DELOITTE CONSULTING LLP,Deloitte,15,SANTA CLARA COUNTY,193000,1154,0
DELOITTE CONSULTING LLP,Deloitte,1,SANTA CLARA COUNTY,136626.5,1156,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN MATEO COUNTY,96381.5,1158,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN MATEO COUNTY,104500,1160,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN MATEO COUNTY,138750,1162,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,80523,1164,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,80523,1166,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,86023,1168,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,96000,1170,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,96481.5,1172,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,118500,1174,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,129003,1176,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,129003,1178,0
DELOITTE CONSULTING LLP,Deloitte,20,SAN FRANCISCO COUNTY,185000,1180,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,80523,1182,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,83023,1184,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,83340,1186,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,96381.5,1188,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,96382,1190,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,92523,1192,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,96000,1194,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,96381.5,1196,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,92523,1198,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,97151,1200,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,105138.5,1202,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,97651,1204,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,97000,1206,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,107000,1208,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,107000,1210,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,125269.5,1212,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,136626.5,1214,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,136626.5,1216,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,129003,1218,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,129000,1220,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,119000,1222,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,129003,1224,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,129000,1226,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,130178.5,1228,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,138675,1230,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,143000,1232,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,143000,1234,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,143000,1236,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,153000,1238,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,145109.5,1240,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,153000,1242,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,153000,1244,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,161000,1246,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,185000,1248,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,185000,1250,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,185000,1252,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,193000,1254,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,193000,1256,0
DELOITTE CONSULTING LLP,Deloitte,15,SAN FRANCISCO COUNTY,143000,1258,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,133000,1260,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,55786,1262,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,61000,1264,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,58000,1266,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,71469,1268,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,71469,1270,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,108000,1272,0
DELOITTE TAX LLP,Deloitte,15,SANTA CLARA COUNTY,59000,1274,0
DELOITTE TAX LLP,Deloitte,20,SAN FRANCISCO COUNTY,74110,1276,0
DELOITTE TAX LLP,Deloitte,15,SAN FRANCISCO COUNTY,86500,1278,0
DELOITTE TAX LLP,Deloitte,15,SAN FRANCISCO COUNTY,72946,1280,0
DELOITTE TAX LLP,Deloitte,15,SAN FRANCISCO COUNTY,56181,1282,0
DELOITTE TAX LLP,Deloitte,15,SAN FRANCISCO COUNTY,57000,1284,0
DELOITTE TAX LLP,Deloitte,10,SAN FRANCISCO COUNTY,74110,1286,0
DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP,Deloitte,15,SANTA CLARA COUNTY,95000,1288,0
DELOITTE TRANSACTIONS AND BUSINESS ANALYTICS LLP,Deloitte,15,SAN FRANCISCO COUNTY,60000,1290,0
"FACEBOOK, INC.",Facebook,1,SANTA CLARA COUNTY,170000,1292,0
"FACEBOOK, INC.",Facebook,1,SANTA CLARA COUNTY,180000,1294,0
"FACEBOOK, INC.",Facebook,50,SAN MATEO COUNTY,111500,1296,0
"FACEBOOK, INC.",Facebook,50,SAN MATEO COUNTY,112000,1298,0
"FACEBOOK, INC.",Facebook,50,SAN MATEO COUNTY,112000,1300,0
"FACEBOOK, INC.",Facebook,50,SAN MATEO COUNTY,132000,1302,0
"FACEBOOK, INC.",Facebook,50,SAN MATEO COUNTY,135000,1304,0
"FACEBOOK, INC.",Facebook,40,SAN MATEO COUNTY,161650,1306,0
"FACEBOOK, INC.",Facebook,30,SAN MATEO COUNTY,110000,1308,0
"FACEBOOK, INC.",Facebook,30,SAN MATEO COUNTY,131000,1310,0
"FACEBOOK, INC.",Facebook,30,SAN MATEO COUNTY,158500,1312,0
"FACEBOOK, INC.",Facebook,20,SAN MATEO COUNTY,105500,1314,0
"FACEBOOK, INC.",Facebook,20,SAN MATEO COUNTY,202500,1316,0
"FACEBOOK, INC.",Facebook,1,SAN MATEO COUNTY,105000,1318,0
"FACEBOOK, INC.",Facebook,1,SAN MATEO COUNTY,145000,1320,0
"FACEBOOK, INC.",Facebook,1,SAN MATEO COUNTY,140109.75,1322,0
